url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,domain_age,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,submitting_to_email,https_token,count_redirects,has_executable_files,count_javascript_files,number_of_emails,get_ssl_update_age,get_ip_count,get_ssl_expiry_duration,number_of_smtp_servers,number_of_txt_records,shortening_service,url,Label
26,1,1,4,0,0,0,0,7,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,17,332,4,31,-1,-1,0,http://app.ln5.quiztionnaires.com,1
15,0,1,0,1,0,0,0,8,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,48,1,0,0,210,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,-1,1,1,1,1,1,1,0,0,0,30,74,1,475,-1,-1,0,http://emaii.urest.org,1
20,0,1,2,40,0,0,0,11,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,33,0,0,10,27,27,0,0,1,2501,0,40,204,0,0,0,0,1,0,10,0,0,0,0,18,0,19,0,-1,1,1,0,1,1,1,1,0,11,2,44,1,317,4,1,0,http://casacarcelcaitra.com,1
21,0,1,2,186,0,1,1,15,1,1,1,0,1,1,0,1,0,1,0,0,13,0,0,46,0,0,3,28,101,1,1,0,7660,0,186,217,0,1,1,1,1,1,28,1,0,0,0,63,0,2,0,-1,1,1,0,1,1,1,0,0,5,17,116,1,204,1,-1,0,https://christmascartoons.org,1
13,0,0,2,2,0,0,0,26,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,0,0,162,0,2,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,21,63,1,338,1,1,0,http://everworld.com,1
32,2,1,0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,6,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,-1,1,1,1,1,1,1,0,0,0,2,295,1,1536,-1,-1,0,http://email-bofa-promo.webcindario.com,1
14,0,0,2,0,0,0,0,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,17,128,1,195,-1,-1,0,http://bizumerads.com,1
16,0,0,3,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,2,-1,1,371,1,1,0,http://app.pngsgold.com,1
12,0,1,4,132,0,1,0,8,1,1,1,-1,1,0,1,1,0,0,0,0,3,0,63,25,0,0,14,14,42,1,1,0,9976,1,132,246,0,1,1,0,0,0,5,1,0,0,0,32,0,16,0,-1,1,1,0,1,1,1,1,0,0,25,102,1,276,-1,-1,0,http://fczwolle.org,1
10,0,1,2,372,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,7,0,0,48,0,0,12,23,16,0,1,1,25002,0,372,623,0,1,1,0,0,1,15,1,0,0,0,423,0,12,0,-1,1,1,0,1,1,1,1,0,0,21,186,2,139,-1,-1,0,http://casace.org,1
33,1,0,0,0,0,0,0,13,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,-1,1,12,-1,-1,0,http://email-mweb.com.goldmedikal.com.tr,1
8,0,1,2,79,0,0,0,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,50,0,0,33,5,13,1,1,0,8061,0,79,484,0,1,0,0,1,0,27,1,0,0,0,12,0,19,0,-1,1,1,0,1,1,1,1,0,3,19,-1,1,310,-1,2,0,http://popl.ink,1
14,0,0,2,2,0,0,0,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,1,0,0,289,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,15,-1,1,158,1,-1,0,http://fdblawyers.com,1
22,2,1,2,47,0,0,0,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,70,0,0,14,4,49,1,1,1,6720,0,47,51,0,0,0,0,0,0,7,0,0,0,0,1,0,6,0,-1,1,1,0,1,1,1,1,0,2,17,290,2,93,1,1,0,http://email-support-desk.com,1
16,0,1,3,0,0,0,0,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,116,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,17,449,1,902,5,1,0,http://praavahealth.com,1
29,0,0,2,12,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,11,71,0,0,0,1,19,1,1,0,1119,0,12,12,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,17,393,1,1431,-1,-1,1,http://everydaymanagementpodcast.com,1
41,3,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,0,http://fdghjfsdhjdf.com.cluster3s18.dnsserver.eu,1
17,0,1,0,0,0,0,0,7,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,8,0,0,0,85,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,-1,1,1,0,1,1,1,1,0,13,-1,-1,1,205,-1,-1,0,http://app.powerbigov.us,1
28,0,1,0,0,0,0,0,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,-1,2,101,1,-1,1,https://christyenglishmanagement.com,1
16,0,1,0,35,1,0,0,14,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,9,0,0,21,11,8,1,1,1,4168,1,35,78,0,1,0,0,1,0,4,1,0,0,0,5,0,18,0,-1,1,1,1,1,1,1,1,0,3,17,449,4,448,-1,-1,0,http://app.replyify.com,1
11,0,1,0,66,0,0,0,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,25,0,0,1,5,39,0,1,1,2366,0,66,32,0,0,0,0,0,0,3,0,0,0,0,21,0,24,0,-1,1,1,0,1,1,1,1,0,3,30,197,2,171,-1,-1,0,http://bjscyzs.com,1
19,0,1,0,4,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,1,0,1,1605,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,2,-1,4,228,2,3,0,http://email.btobtrnds.com,1
15,0,0,2,0,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,17,145,1,178,-1,-1,0,http://fdsdispatch.com,1
13,1,1,2,231,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,150,6,7,7,37,49,1,0,1,7253,0,231,370,21,1,0,0,1,0,6,1,0,1,0,59,1,62,0,-1,1,1,-1,1,1,1,1,0,0,17,273,1,-1,1,1,0,http://bk-tech.ac.th,1
18,0,1,4,7,1,1,0,22,0,1,1,0,1,1,1,1,1,1,0,0,38,0,2,0,15,0,0,8,19,0,0,0,912,1,7,26,0,0,1,0,0,0,4,0,0,0,0,5,7,6,0,-1,1,1,1,1,1,1,1,0,2,2,-1,3,2313,3,1,1,http://app.smartsheet.com,1
17,0,1,2,17,0,0,0,9,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,15,0,0,16,49,27,0,0,0,1070,0,17,137,0,1,0,0,0,0,24,1,0,1,4,20,0,7,0,-1,1,1,1,1,1,1,1,0,9,25,150,3,830,1,-1,0,http://poppsolutions.com,1
16,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,0,0,73,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,1,1,0,http://casadasfontes.pt,1
9,0,1,2,5,0,0,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,1,1,1,0,0,0,2,41,1,319,1,1,0,http://fdybd.net,1
15,0,1,2,34,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,2,0,0,24,0,0,5,20,19,1,0,1,1896,1,34,127,0,1,0,0,1,1,7,1,0,0,0,2,0,21,0,-1,1,1,0,1,1,1,1,0,18,2,-1,3,92,2,1,0,https://chuchuhotel.com,1
12,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,17,83,1,243,1,-1,0,http://praction.net,1
13,0,1,2,34,0,1,0,5,1,1,1,0,1,1,1,1,1,1,0,0,4,0,0,6,0,0,34,6,48,1,1,1,4284,1,34,107,0,1,1,0,0,1,4,1,0,0,0,5,0,19,0,1,1,1,0,1,1,1,1,0,6,17,339,1,28,3,1,0,http://popularge.com,1
15,0,1,0,10,0,1,0,20,0,1,1,1,1,0,1,1,0,1,0,0,2,0,13,7,3,0,16,22,55,1,1,1,4223,0,10,44,0,1,1,0,0,0,6,0,0,0,0,6,1,2,0,1,1,1,1,1,1,1,1,0,10,2,-1,3,406,-1,-1,0,http://app.upthere.com,1
17,0,1,0,4,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,1,0,1,1605,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,25,-1,4,166,2,3,0,http://email.hrtrnds.com,1
43,15,0,0,123,0,0,0,9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,146,0,0,3,2,96,1,1,0,5452,0,123,36,0,1,0,0,0,0,2,1,0,0,0,24,0,1,0,-1,1,1,0,1,1,1,1,0,1,2,-1,1,312,-1,-1,0,http://fea0f1f6fede90bd0a925b4194deac11.dnsabr.com,1
17,0,1,4,17,0,1,0,19,1,1,1,0,1,1,0,1,0,1,0,0,15,0,0,34,5,0,18,5,23,1,1,1,3315,0,17,95,0,1,1,0,0,1,7,1,0,0,0,22,1,30,0,-1,1,1,0,1,1,1,1,0,1,-1,312,1,36,-1,1,0,http://casadellacalza.it,1
14,0,1,2,49,0,1,0,22,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,29,0,0,41,18,18,1,1,1,6016,0,49,487,0,1,1,0,0,0,13,1,0,1,0,55,0,65,0,-1,1,1,0,1,1,1,1,0,1,17,220,1,182,3,1,0,https://chuckbyers.com,1
11,0,1,2,4,0,0,0,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,1,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,1,1,1,0,0,0,17,222,1,143,1,1,0,http://pormasa.com,1
13,0,0,2,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,113,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,95,3,269,-1,-1,0,http://everymode.com,1
15,1,1,0,0,0,0,0,15,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,67,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,3,299,2,96,2,1,0,http://app.vision6.com,1
33,0,0,0,0,0,0,0,13,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,-1,1,12,-1,-1,0,http://email.mweb.com.goldmedikal.com.tr,1
25,0,0,2,1,0,0,0,13,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,3,208,1,172,1,-1,0,http://fearlessformulafeeder.com,1
24,0,1,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,5,346,1,20,1,1,0,http://casagrandedeloureiro.com,1
22,0,1,2,1,0,0,0,15,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19,0,0,1,84,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1,1,1,1,1,1,1,1,0,0,17,304,1,425,5,1,0,http://portafoliocardenas.com,1
12,0,1,2,358,0,1,0,20,1,1,1,0,1,0,0,1,0,0,0,0,6,0,0,62,0,0,233,18,30,1,1,1,9085,0,358,225,0,0,1,0,1,1,3,0,0,0,0,299,0,234,0,-1,1,1,0,1,1,1,1,0,4,2,-1,1,50,1,3,0,https://chukotei.com,1
13,0,1,3,83,0,0,0,16,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,17,0,0,13,12,16,1,1,1,5898,0,83,222,0,1,0,0,1,0,4,1,0,0,0,2,0,51,0,-1,1,1,0,1,1,1,1,0,4,25,125,1,271,-1,2,0,http://practisis.net,1
31,1,1,0,2,0,1,1,8,0,0,1,1,1,0,1,1,0,1,0,0,5,0,0,0,0,0,1,12,22,0,0,1,384,0,2,10,0,0,1,0,0,1,6,0,0,0,0,1,0,1,0,-1,1,1,0,1,1,1,1,0,11,13,228,1,166,-1,-1,0,http://app1.azurcourtageassurances.com,1
12,3,1,4,22,0,0,0,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,18,0,0,14,1,40,1,1,0,2075,0,22,22,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,-1,1,1,0,1,1,1,1,0,1,19,245,1,154,-1,-1,0,http://email302.com,1
20,0,0,3,54,0,1,0,6,0,1,1,1,1,0,1,1,1,0,0,0,3,0,0,22,0,0,7,13,14,0,1,1,4139,1,54,180,0,0,1,1,0,1,12,1,0,0,0,14,0,20,0,1,1,1,1,1,1,1,0,0,10,-1,-1,1,1301,3,-1,0,http://casamiracolli.com.br,1
15,0,1,0,14,0,0,0,17,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,14,0,0,0,38,56,0,0,0,735,1,14,37,0,1,0,0,0,0,6,1,0,0,0,8,0,15,0,-1,1,1,0,1,1,1,1,0,30,-1,79,1,342,1,1,0,http://pracujdlanas.pl,1
10,0,1,2,40,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,31,0,0,16,11,53,1,1,1,2370,0,40,95,0,1,1,0,0,1,6,1,0,0,0,19,0,17,0,-1,1,1,-1,1,1,1,0,0,11,-1,-1,1,-1,1,-1,0,http://fece.or.tz,1
16,0,1,2,72,0,1,0,16,0,1,1,-1,1,1,0,1,0,1,0,0,14,0,11,47,0,0,36,39,58,1,1,1,6480,0,72,154,0,1,1,1,1,1,32,1,0,0,0,34,0,29,0,-1,1,1,1,1,1,1,1,0,0,-1,342,1,418,5,1,0,https://chunkyfrog.co.uk,1
15,0,0,6,2,0,1,0,1,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,19,1,0,0,280,0,2,9,0,1,1,0,0,0,4,0,0,0,0,3,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,137,1,197,1,-1,0,http://casanormanna.it,1
23,0,1,2,25,0,1,0,6,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,4,0,0,3,11,23,1,1,0,1014,0,25,40,0,1,1,0,0,0,10,1,0,0,0,12,0,1,0,1,1,1,0,1,1,1,0,0,0,17,-1,1,267,1,1,0,http://emailcustomernumber.com,1
16,1,1,0,24,0,1,1,11,0,1,1,1,1,1,0,1,0,1,0,0,8,0,5,18,4,0,1,14,70,0,0,0,626,0,24,33,0,0,1,0,0,1,1,1,0,0,0,15,3,2,0,-1,1,1,0,1,1,1,1,0,7,2,208,1,174,-1,-1,0,http://app1.rspread.com,1
15,0,1,4,2,0,0,0,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,38,0,0,0,542,0,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,-1,1,1,1,1,1,1,0,0,1,3,5,2,445,1,1,0,http://emaildistro.net,1
25,0,1,2,254,1,1,0,11,0,1,1,-1,1,1,0,1,0,0,0,0,3,0,0,38,0,0,0,45,62,1,1,1,8750,0,254,540,1,0,1,0,1,1,4,0,0,0,0,75,0,77,0,1,1,1,1,1,1,1,1,0,3,-1,-1,2,370,1,1,0,http://portalnovacontagem.com.br,1
24,2,1,0,7,0,1,0,-1,0,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,1,5,2,1,1,1,355,0,7,44,0,1,1,0,0,0,10,1,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,1,0,3,-1,-1,1,-1,-1,-1,1,http://app10paypal.blogspot.com,1
21,2,0,3,6,0,1,0,3,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,10,0,0,0,11,21,1,0,0,542,0,6,15,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,5,18,49,3,316,-1,-1,0,http://black-friday-deal.com,1
20,0,0,4,135,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,2,0,0,3,0,0,13,10,66,0,1,1,16541,1,135,267,0,0,1,0,0,1,4,1,0,0,0,3,0,49,0,-1,1,1,-1,1,1,1,1,0,5,-1,-1,1,-1,1,1,0,http://fedecazabarcelona.es,1
15,0,1,3,83,0,0,0,8,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,74,0,0,21,6,63,1,0,1,2913,0,83,46,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,-1,1,1,0,1,1,1,1,0,0,30,341,1,1,-1,1,0,http://pradiprubber.in,1
16,0,1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,-1,66,1,299,1,1,0,https://chworkshop.co.za,1
19,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,0,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,2,-1,0,http://emailfactory.com.au,1
15,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,3,-1,1,353,1,1,0,http://casasbahiaa.com,1
14,0,1,2,6,0,0,0,20,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,3,48,17,1,0,0,1326,1,6,90,0,1,0,0,0,0,17,1,0,0,0,33,0,1,0,-1,1,1,0,1,1,1,1,0,9,17,416,3,190,1,-1,0,http://federalone.com,1
39,0,0,0,2,0,0,0,-1,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,48,1,1,0,247,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,-1,0,1,1,0,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,0,http://portalsicoob.branetempresa.kinghost.net,1
24,0,0,2,138,0,1,0,19,0,1,1,1,1,1,1,1,0,1,0,0,5,0,150,34,12,0,0,16,29,1,1,1,6119,1,138,197,0,1,1,0,1,1,7,0,0,0,0,65,12,40,0,1,1,1,0,1,1,1,0,0,12,-1,-1,1,230,2,1,0,http://praiadomocambique.com.br,1
25,2,1,0,7,0,1,0,-1,0,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,1,5,3,1,1,1,357,0,7,44,0,1,1,0,0,0,10,1,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,1,0,3,-1,-1,1,-1,-1,-1,1,http://appaccount12.blogspot.com,1
21,0,1,4,168,1,1,0,9,1,0,1,1,1,0,1,1,0,1,0,1,1,0,4,123,0,0,13,27,53,1,1,1,11771,1,168,202,0,1,0,0,1,0,18,1,0,1,107,118,0,132,0,-1,1,1,0,1,1,1,1,1,2,17,424,1,351,-1,1,0,http://blackdesertonline.com,1
17,0,0,2,65,0,1,0,4,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,34,0,0,16,44,53,0,1,0,4354,0,65,192,4,1,0,0,1,0,25,1,0,0,0,47,0,21,0,-1,1,1,0,1,1,1,1,0,1,2,269,2,50,-1,-1,0,http://evictionlawyer.ca,1
26,0,1,2,145,0,1,0,1,0,1,1,-1,1,0,1,1,0,0,0,0,2,0,0,107,0,0,1,10,43,1,1,0,2550,0,145,209,10,1,1,0,0,0,13,1,0,0,0,2,0,11,0,1,1,1,0,1,1,1,1,0,1,-1,-1,2,128,1,2,0,http://casasbahiadecoracao.com.br,1
15,0,1,2,107,0,0,0,17,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,61,0,0,14,20,56,1,1,1,5865,1,107,111,0,1,0,0,0,0,12,1,0,1,14,10,0,16,0,-1,1,1,1,1,1,1,1,0,12,17,133,2,3234,5,2,0,http://emailmeform.com,1
21,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,-1,-1,1,162,1,1,0,http://portaltimfiber.com.br,1
10,0,1,2,211,0,1,1,7,1,1,1,1,1,0,1,1,1,1,0,0,3,0,0,10,0,0,64,18,60,0,1,1,8310,1,211,422,0,1,1,0,0,0,8,1,0,0,0,43,0,93,0,-1,1,1,0,1,1,1,1,0,11,14,270,2,97,5,5,0,https://ciaaju.org,1
19,1,1,4,40,0,1,0,15,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,38,3,0,3,10,1,0,0,1425,0,40,3,0,0,0,0,0,1,2,0,0,0,0,0,1,37,0,-1,1,1,1,1,1,1,0,0,2,17,466,1,890,1,-1,0,http://blackfriars-law.com,1
14,0,1,2,109,0,0,0,11,1,1,1,-1,1,0,1,1,0,0,0,0,0,0,0,68,0,0,21,40,186,0,1,1,9139,0,109,194,6,1,0,0,0,0,24,1,0,0,0,176,0,23,0,-1,1,1,1,1,1,1,1,0,0,2,-1,2,411,-1,-1,0,http://appaccthai.com,1
18,0,1,2,24,0,1,0,14,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,31,0,0,12,5,11,1,1,1,4013,0,24,49,0,1,0,0,0,0,16,1,0,1,0,9,0,11,0,1,1,1,0,1,1,1,1,0,0,17,-1,2,148,2,1,0,http://portalvilanova.com,1
16,0,1,2,35,0,1,0,8,1,1,1,-1,1,1,0,1,0,0,0,0,2,0,0,17,0,0,58,13,34,1,1,1,16866,0,35,41,10,0,1,0,1,1,6,1,0,0,0,10,0,40,0,-1,1,1,0,1,1,1,0,0,1,17,69,1,295,1,1,0,http://blackgrandpa.com,1
14,0,1,2,67,0,1,0,6,1,1,1,0,1,0,1,1,0,0,0,0,2,0,0,31,0,0,11,12,31,1,0,0,3395,0,67,81,0,1,1,0,0,1,66,1,0,0,0,103,0,2,0,-1,1,1,1,1,1,1,0,0,0,-1,-1,2,378,-1,-1,0,http://portalzakon.ru,1
12,0,1,2,15,0,1,1,14,1,1,1,0,1,0,1,1,0,1,0,0,7,0,0,8,0,0,2,12,41,0,0,1,593,0,15,53,0,1,1,0,0,1,6,0,0,0,0,5,0,7,0,1,1,1,0,1,1,1,1,0,2,3,-1,1,89,-1,1,0,http://casavara.com,1
18,0,0,2,80,0,1,0,6,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,62,0,0,32,12,32,1,1,1,4689,1,80,159,7,1,1,0,1,0,3,1,0,0,0,25,0,17,0,-1,1,1,0,1,1,1,0,0,9,-1,638,1,103,2,2,0,http://casazamgarh.org.in,1
22,0,1,0,8,0,0,0,22,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,29,0,0,11,2,19,1,1,1,8350,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,1,1,1,1,1,1,0,2,2,-1,1,691,-1,-1,1,http://fedex.apexanalytix.com,1
24,1,1,0,53,0,1,1,22,0,1,1,1,1,1,1,1,0,1,0,0,21,0,0,33,0,0,5,28,19,1,1,1,2656,0,53,62,0,0,1,0,1,1,8,0,0,0,0,13,0,1,0,-1,1,1,0,1,1,1,1,0,14,2,102,1,293,-1,-1,0,http://emailmg.webhost4life.com,1
12,0,1,0,60,1,1,0,9,1,1,1,-1,1,0,1,1,0,0,0,0,1,0,0,41,0,0,14,17,27,1,1,1,3677,1,60,185,0,1,1,0,0,1,4,1,0,0,0,45,0,26,0,-1,1,1,0,1,1,1,1,0,14,19,-1,1,166,1,-1,0,https://ciacademy.ac,1
15,0,0,0,6,0,0,0,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22,10,27,1,1,0,1328,1,6,51,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,-1,1,1,0,1,1,1,0,0,6,17,393,2,25,-1,-1,0,http://evisaindian.com,1
21,0,1,2,11,0,1,0,21,0,1,1,1,1,0,1,1,1,1,0,0,3,0,0,10,0,0,7,12,15,1,1,1,856,0,11,23,1,1,1,0,0,0,12,1,0,0,0,1,0,8,0,1,1,1,0,1,1,1,1,0,7,-1,-1,1,118,1,1,0,http://portasalvorada.com.br,1
14,1,1,2,2,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,0,0,164,0,2,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,-1,1,248,1,1,0,http://fedora-chan.ru,1
